"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"21301","GEOC 5000-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","James B. Harrison","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21304","GEOC 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Matthew T. Heizler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21309","GEOC 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Nicole C. Hurtig","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21311","GEOC 5000-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21313","GEOC 5000-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Shari A. Kelley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21318","GEOC 5000-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Philip Kyle","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21322","GEOC 5000-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","William C. McIntosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21329","GEOC 5000-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21332","GEOC 5000-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Laura E. Waters","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21337","GEOC 5000-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Matthew Zimmerer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5000",""
"21341","GEOC 5007-01","M","T R","08/14/2023-12/08/2023","1100-1215","","3","CLAS","Hydrogeochemistry","","6","6","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5007",""
"22409","GEOC 5016-01","M","","08/14/2023-12/08/2023","","","3","CLAS","Argon Geochronology","Matthew T. Heizler","15","15","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5016",""
"21347","GEOC 5089-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Mineral Deposits","Nicole C. Hurtig & William Chavez","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5089",""
"21351","GEOC 5089-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Practical aspect of AR Geochro","Matthew T. Heizler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5089",""
"21353","GEOC 5089-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Exploration Geochemistry","Virginia T. McLemore","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5089",""
"22026","GEOC 5089-05","M","W F","08/14/2023-12/08/2023","1200-1250","","2","CLAS","Geo Justice","Kate C. Leary & Veronica B. Prush","15","15","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5089",""
"22042","GEOC 5089-06","M","W","08/14/2023-12/08/2023","1300-1350","","1","CLAS","Fndmtls of Sci comput sem","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5089",""
"22454","GEOC 5089L-01","M","","08/14/2023-12/08/2023","","","0","CLAS","Mineral Deposits Lab","William Chavez & Nicole C. Hurtig","20","20","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5089",""
"21410","GEOC 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Nelia Dunbar","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21411","GEOC 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Bonnie Frey","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21412","GEOC 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Alexander Gysi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21413","GEOC 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","James B. Harrison","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21414","GEOC 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Matthew T. Heizler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21415","GEOC 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Nicole C. Hurtig","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21416","GEOC 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21430","GEOC 5091-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Shari A. Kelley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21432","GEOC 5091-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Philip Kyle","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21434","GEOC 5091-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","William C. McIntosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21438","GEOC 5091-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Ranalda L. Tsosie","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21440","GEOC 5091-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Laura E. Waters","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"21442","GEOC 5091-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Matthew Zimmerer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"22452","GEOC 5091-14","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Virginia T. McLemore","0","0","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5091",""
"22410","GEOC 5093-01","M","R","08/14/2023-12/08/2023","1600-1700","","1","CLAS","Seminar","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5093",""
"21515","GEOC 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Nelia Dunbar","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21516","GEOC 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Bonnie Frey","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21517","GEOC 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Alexander Gysi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21518","GEOC 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","James B. Harrison","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21519","GEOC 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Matthew T. Heizler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21520","GEOC 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Nicole C. Hurtig","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21524","GEOC 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21527","GEOC 5095-08","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Shari A. Kelley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21529","GEOC 5095-09","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Philip Kyle","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21531","GEOC 5095-10","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","William C. McIntosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21533","GEOC 5095-11","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Ranalda L. Tsosie","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21536","GEOC 5095-12","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Laura E. Waters","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"21538","GEOC 5095-13","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Matthew Zimmerer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC5095",""
"22065","GEOP 5000-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22067","GEOP 5000-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Susan L. Bilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22070","GEOP 5000-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22073","GEOP 5000-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22075","GEOP 5000-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Glenn A. Spinelli","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22080","GEOP 5000-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","Jolante W. Van Wijk","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22082","GEOP 5000-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Directed Research","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5000",""
"22090","GEOP 5023-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Theoretical Seismology","Susan L. Bilek","14","15","1","0","N/A","https://catalog.nmt.edu/courses/GEOP5023",""
"22034","GEOP 5089-01","M","W F","08/14/2023-12/08/2023","1200-1250","","2","CLAS","Geo Justice","Kate C. Leary & Veronica B. Prush","15","15","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5089",""
"22044","GEOP 5089-02","M","W","08/14/2023-12/08/2023","1300-1350","","1","CLAS","Fndmtls of Sci comput sem","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5089",""
"22093","GEOP 5091-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22096","GEOP 5091-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Susan L. Bilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22097","GEOP 5091-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22099","GEOP 5091-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22102","GEOP 5091-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Glenn A. Spinelli","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22105","GEOP 5091-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","Jolante W. Van Wijk","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22120","GEOP 5091-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Thesis","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5091",""
"22109","GEOP 5093-01","M","R","08/14/2023-12/08/2023","1600-1700","MSEC 101","1","CLAS","Seminar","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5093",""
"22111","GEOP 5095-01","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"22112","GEOP 5095-02","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Susan L. Bilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"22113","GEOP 5095-03","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"22114","GEOP 5095-04","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"22116","GEOP 5095-05","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Glenn A. Spinelli","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"22118","GEOP 5095-06","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","Jolante W. Van Wijk","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"22123","GEOP 5095-07","M","","08/14/2023-12/08/2023","","","1","CLAS","Dissertation","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP5095",""
"21299","HIST 1110-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","U.S. History I","Gregory Stringer","10","10","0","0","$30","https://catalog.nmt.edu/courses/HIST1110",""
"22415","HIST 1110-02","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","U.S History I (Freshman)","Gregory Stringer","20","20","0","0","$30","https://catalog.nmt.edu/courses/HIST1110",""
"20647","HIST 1150-01","M","M W F","08/14/2023-12/08/2023","1200-1250","TBA","3","CLAS","Western Civil I (Freshman)","Yulia Mikhailova","10","10","0","0","$30","https://catalog.nmt.edu/courses/HIST1150",""
"20648","HIST 1150-02","M","M W F","08/14/2023-12/08/2023","1200-1250","TBA","3","CLAS","Western Civilization I","Yulia Mikhailova","14","15","1","0","$30","https://catalog.nmt.edu/courses/HIST1150",""
"20649","HIST 1166-01","M","M W F","08/14/2023-12/08/2023","1000-1050","TBA","3","CLAS","Sci&Tech from Handaxe to Steam","Yulia Mikhailova","7","10","3","0","$25","https://catalog.nmt.edu/courses/HIST1166",""
"22416","HIST 1166-02","M","M W F","08/14/2023-12/08/2023","1000-1050","","3","CLAS","Full STEAM Ahead (Freshman)","Yulia Mikhailova","5","5","0","0","$25","https://catalog.nmt.edu/courses/HIST1166",""
"21314","HIST 3045-01","M","M W F","08/14/2023-12/08/2023","1300-1350","TBA","3","CLAS","Rise & Fall of Soviet Union","Yulia Mikhailova","24","25","1","0","$25","https://catalog.nmt.edu/courses/HIST3045",""
"20523","IT 101-01","M","M W","08/14/2023-12/08/2023","1200-1250","TBA","2","CLAS","Intro to Comp Sci & Info Tech","Amy E. Knowles","50","50","0","0","N/A","https://catalog.nmt.edu/courses/IT101",""
"20770","IT 101L-01","M","F","08/14/2023-12/08/2023","1200-1250","TBA","0","CLAS","Intro to Comp Sci Lab","Amy E. Knowles","50","50","0","0","$75","https://catalog.nmt.edu/courses/IT101",""
"20217","IT 107-01","M","M W F","08/14/2023-12/08/2023","1300-1350","TBA","4","CLAS","Intro to Programming Python","John H. Goettsche","40","40","0","0","N/A","https://catalog.nmt.edu/courses/IT107",""
"20218","IT 107L-01","M","M W F","08/14/2023-12/08/2023","1400-1450","","0","CLAS","Intro Programming Python Lab","John H. Goettsche","40","40","0","0","$75","https://catalog.nmt.edu/courses/IT107",""
"20185","IT 113-01","M","M W F","08/14/2023-12/08/2023","1400-1450","TBA","4","CLAS","Introduction to Programming","Sanaa Mahmoud Mohmmed Algaraibeh","35","35","0","0","N/A","https://catalog.nmt.edu/courses/IT113",""
"20599","IT 113-02","M","M W F","08/14/2023-12/08/2023","1400-1450","TBA","4","CLAS","Introduction to Programming","Amy E. Knowles","35","35","0","0","N/A","https://catalog.nmt.edu/courses/IT113",""
"20361","IT 113L-01","M","M W F","08/14/2023-12/08/2023","1500-1550","TBA","0","CLAS","Intro to Programming Lab","Sanaa Mahmoud Mohmmed Algaraibeh","35","35","0","0","$75","https://catalog.nmt.edu/courses/IT113",""
"20602","IT 113L-02","M","M W F","08/14/2023-12/08/2023","1500-1550","TBA","0","CLAS","Intro to Programming Lab","Amy E. Knowles","35","35","0","0","$75","https://catalog.nmt.edu/courses/IT113",""
"20086","IT 122-01","M","M W F","08/14/2023-12/08/2023","1100-1150","TBA","3","CLAS","Data Structure and Algorithms","Sanaa Mahmoud Mohmmed Algaraibeh","40","40","0","0","$75","https://catalog.nmt.edu/courses/IT122",""
"21763","IT 3021-01","M","T R","08/14/2023-12/08/2023","0930-1045","TBA","3","CLAS","Internet & Web Programming","Sanaa Mahmoud Mohmmed Algaraibeh","40","40","0","0","$30","https://catalog.nmt.edu/courses/IT3021",""
"21767","IT 3053-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","3","CLAS","Introduct to Computer Networks","Jun Zheng","40","40","0","0","$30","https://catalog.nmt.edu/courses/IT3053",""
"21768","IT 4041-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","3","CLAS","Cryptography & Applications","Dongwan Shin","15","15","0","0","$30","https://catalog.nmt.edu/courses/IT4041",""
"21770","IT 4081-01","M","M","08/14/2023-12/08/2023","0900-1030","TBA","3","CLAS","Senior IT Design Project","Franklin Reinow & Subhasish Mazumdar","15","15","0","0","N/A","https://catalog.nmt.edu/courses/IT4081",""
"21771","IT 4089-01","M","M","08/14/2023-12/08/2023","1600-1830","TBA","3","CLAS","Smart & Secure Sensory Systems","Hamdy Soliman","15","15","0","0","$30","https://catalog.nmt.edu/courses/IT4089",""
"21774","IT 4089-01D","DE","M","08/14/2023-12/08/2023","1600-1830","WEB-V","3","CLAS","Smart & Secure Sensory Systems","Hamdy Soliman","15","15","0","0","$30","https://catalog.nmt.edu/courses/IT4089",""
"21779","IT 4089-02D","DE","T R","08/14/2023-12/08/2023","1530-1645","WEB-V","3","CLAS","Predictive Data Analysis","Jun Zheng","15","15","0","0","$30","https://catalog.nmt.edu/courses/IT4089",""
"21780","IT 4089-03D","DE","T R","08/14/2023-12/08/2023","1100-1215","WEB-V","3","CLAS","Blockchain & Cryptocurrency","Dongwan Shin","15","15","0","0","$30","https://catalog.nmt.edu/courses/IT4089",""
"21879","MGMT 3030-01","M","T R","08/14/2023-12/08/2023","1230-1345","TBA","3","CLAS","Management Behavior & Org.","Franklin Reinow","19","20","1","0","$25","https://catalog.nmt.edu/courses/MGMT3030",""
"21885","MGMT 4007-01D","DE","R","08/14/2023-12/08/2023","1700-2000","TBA","3","CLAS","Technology Entrepreneurship","","9","10","1","0","N/A","https://catalog.nmt.edu/courses/MGMT4007",""
"21887","MGMT 4072-01","M","T R","08/14/2023-12/08/2023","1100-1215","TBA","3","CLAS","Prod & Operations Mgmt","Jiakai Zhang","15","15","0","0","$25","https://catalog.nmt.edu/courses/MGMT4072",""
"21889","MGMT 4089-01","M","M","08/14/2023-12/08/2023","1700-2000","","3","CLAS","Human Resource Management","Franklin Reinow","10","10","0","0","N/A","https://catalog.nmt.edu/courses/MGMT4089",""
"21836","MTLS 101L-01","M","M","08/14/2023-12/08/2023","1400-1650","","1","CLAS","Materials Sci. & Eng. Lab","Paul Fuierer","15","15","0","0","$75","https://catalog.nmt.edu/courses/MTLS101",""
"21839","MTLS 202-01","M","T R","08/14/2023-12/08/2023","0930-1045","","3","CLAS","Materials Engineering I","Deep Choudhuri","88","90","2","0","$30","https://catalog.nmt.edu/courses/MTLS202",""
"21841","MTLS 202L-01","M","M","08/14/2023-12/08/2023","1400-1650","","1","CLAS","Materials Engineering I Lab","Deep Choudhuri","14","15","1","0","$125","https://catalog.nmt.edu/courses/MTLS202",""
